Id,Name,Priority,Domains,Countries,Country,Categories,EPC,Average_Commission_Rate,Average_Basket_Size,Average_Conversion_Rate,Special_Rate_Type
8298,"Suburban Water Testing Labs, Inc.",3,h2otest.com,United States,US,Health Foods Vitamins,,,,,none
68823,Suitnegozi INT,10,suitnegozi.com,"Norway, Australia, United Arab Emirates, Korea, Republic of, Spain, China, Denmark, Japan, Taiwan, United States, United Kingdom, Canada, Netherlands, Sweden, Switzerland, Belgium, Hong Kong, Germany, Italy, Saudi Arabia, France",US,,,,,,none
33893,Summitsoft Campaign,5,summitsoft.com,United States,US,"Software, Technology, Consumer Electronics/Gadgets",,,,,none
11041,Sun Diego Boardshops,8,sundiego.com,United States,US,"Skateboarding, Men's Shoes, Mixed Women's and Men's Fashion, Women's Shoes, Water and Beach Sports, Interests, Fashion & Accessories",,,,,none
12853,Sun Sweeps,8,sunsweeps.com,United States,US,Coupons/Deals,,,,,none
36362,SunPyramidHealth S.A,8,phen375.com,"Australia, United Kingdom, Spain, Belgium, Mexico, Greece, Germany, Italy, United States, France, Canada",US,Health Foods Vitamins,,,,,none
11042,"Sunset Health Products, Inc.",5,hollywooddietstore.com,United States,US,Health Foods Vitamins,,,,,none
42867,SunStaches,3,sunstaches.com,"Saint Lucia, Cuba, Anguilla, Kyrgyzstan, Suriname, Afghanistan, Bahama, Faroe Islands, French Guiana, Taiwan, Argentina, Kiribati, Martinique, Turkmenistan, Switzerland, United States Virgin Islands, Maldives, British Virgin Islands, Albania, American Samoa, Guadeloupe, Palau, Hungary, Australia, United Arab Emirates, Belize, Mongolia, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Niue, Sweden, Singapore, Cocos (Keeling) Islands, Nauru, Turkey, Korea, Democratic People's Republic of, French Polynesia, Vatican City State (Holy See), France, Bulgaria, Greenland, Fiji, China, Yugoslavia, Israel, United States, Azerbaijan, Iceland, Pitcairn, Cyprus, Chile, Wallis & Futuna Islands, Netherlands Antilles, Northern Mariana Islands, Czech Republic, Georgia, Viet Nam, Estonia, Uzbekistan, Norway, Korea, Republic of, Spain, Denmark, El Salvador, Tokelau, Peru, Hong Kong, Luxembourg, Bhutan, Cambodia, Paraguay, Saudi Arabia, Lithuania, Svalbard & Jan Mayen Islands, Tuvalu, New Zealand, Thailand, Trinidad & Tobago, Solomon Islands, Dominican Republic, Belarus, India, Guyana, Canada, Tajikistan, Marshall Islands, Puerto Rico, Jordan, Tonga, Bosnia and Herzegovina, Slovenia, British Indian Ocean Territory, Cook Iislands, Germany, Italy, Bermuda, Mayotte, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Japan, Croatia, Uruguay, Nepal, Belgium, Dominica, Greece, Iraq, Moldova, Republic of, Haiti, Finland, Mexico, Austria, Barbados, United Kingdom, Malaysia, New Caledonia, Indonesia, Aruba, Philippines, Yemen, San Marino, Norfolk Island, Brunei Darussalam, Gibraltar, Myanmar, Liechtenstein, Andorra, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Portugal, Bolivia, Costa Rica, Romania, Macau, Bahrain, Antarctica, Lebanon, Micronesia, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Poland, Ecuador, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Kuwait, Oman",US,,,,,,none
62152,Super Naturals Health,5,ibsformula.com,United States,US,,,,,,none
12719,SuperBoleterÃ­a,10,superboleteria.com,"Saint Lucia, Chad, Swaziland, Anguilla, Seychelles, Serbia, Kyrgyzstan, Suriname, French Guiana, Bahama, Faroe Islands, Taiwan, Argentina, Kiribati, Ghana, Martinique, Turkmenistan, Lesotho, Malawi, United States Virgin Islands, Sierra Leone, Switzerland, Mali, Maldives, Central African Republic, British Virgin Islands, Russian Federation, Palau, Guadeloupe, Nambia, Hungary, Lao People's Democratic Republic, Australia, United Arab Emirates, St. Helena, Nicaragua, Mongolia, Belize, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Bouvet Island, Niue, Singapore, Nauru, Armenia, Sweden, Gabon, Turkey, Cocos (Keeling) Islands, Kenya, French Polynesia, Vatican City State (Holy See), Senegal, North Macedonia, Bulgaria, Togo, Nigeria, Greenland, Fiji, China, Angola, Israel, Cape Verde, United States, Azerbaijan, Iceland, Pitcairn, Cyprus, Chile, Wallis & Futuna Islands, Northern Mariana Islands, Netherlands Antilles, Guinea, Czech Republic, Georgia, Viet Nam, Botswana, Estonia, Uzbekistan, Norway, South Africa, Korea, Republic of, Spain, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Bhutan, Congo, Cambodia, Luxembourg, Paraguay, Mauritania, Lithuania, Saudi Arabia, Svalbard & Jan Mayen Islands, Tuvalu, New Zealand, Benin, Thailand, Trinidad & Tobago, Zambia, Solomon Islands, Dominican Republic, St. Pierre & Miquelon, Belarus, Tunisia, Guyana, India, Canada, East Timor, Puerto Rico, Tajikistan, Jordan, Marshall Islands, Tonga, Bosnia and Herzegovina, Slovenia, Brazil, Ethiopia, British Indian Ocean Territory, Cook Iislands, Germany, Niger, Kuwait, Italy, Bermuda, Burkina Faso, Uganda, Somalia, Equatorial Guinea, Mayotte, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Madagascar, Japan, Sao Tome & Principe, Uruguay, Nepal, Gambia, Guatemala, Guinea-Bissau, Eritrea, Dominica, Djibouti, Belgium, Greece, Rwanda, St. Vincent & the Grenadines, Moldova, Republic of, St. Kitts and Nevis, Haiti, Finland, Egypt, Morocco, Pakistan, Mexico, Austria, Barbados, New Caledonia, United Kingdom, Malaysia, Indonesia, Aruba, Mozambique, Philippines, Norfolk Island, United States Minor Outlying Islands, San Marino, Gibraltar, Mauritius, Yemen, Brunei Darussalam, Kazakhstan, Liechtenstein, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Burundi, Portugal, Costa Rica, Bolivia, Romania, Macau, Bahrain, Antarctica, Micronesia, Lebanon, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Poland, Tanzania, United Republic of, Colombia, Ecuador, Cameroon, South Georgia and the South Sandwich Islands, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Croatia, Oman",US,"Women's Fashion, Jewellery, Men's Shoes, Fashion & Accessories, Bags/Belts/Wallets and Hats, Luxury",,,,,none
8305,SuperbStays.com,4,superbstays.com,United States,US,Real Estate Property,,,,,none
70761,Superior Access,10,superioraccess.com,United States,US,,,,,,none
45547,Supersmart Us,9,us.supersmart.com,"United States, Canada, Mexico",US,,,,,,none
71868,Support Pets,3,supportpets.com,United States,US,,,,,,none
8307,Survey-n-More.com,4,survey-n-more.com,United States,US,,,,,,none
75826,SwaddleDesigns,7,swaddledesigns.com,United States,US,Fashion & Accessories,,,,,none
29201,Swagbucks,6,"search.swagbucks.com, swagbucks.com","Australia, Germany, France, United States, United Kingdom, Spain, Canada",US,"Software, Gender - Male, Technology, Coupons/Deals",,,,,none
70659,SwingJuice,6,"swingjuice.com, swingjuice.myshopify.com","United States, Canada",US,,,,,,none
8308,"Swish International, Inc.",9,swish22.com,United States,US,"Fitness Equipment, Fitness Products and Services",,,,,none
2844,Swiss International Air Lines - DE,10,swiss.com,"United States, Russian Federation",US,"Flights, Travel",,,,,none
43651,Swiss knife of softwares,2,praknex.com,"Australia, Canada, Ireland, American Samoa, United States, Argentina, United Kingdom, New Zealand",US,,,,,,none
18972,SwissDiamond.us,9,swissdiamond.us,United States,US,"Home, Kitchenware Cooking Equipment",,,,,none
45003,Synctuition LLC,4,synctuition.com,United States,US,,,,,,none
69431,TAGS,5,tags.com,United States,US,Fashion & Accessories,,,,,none
43097,Take Ten Designs,3,taketendesigns.com,United States,US,"Other Beauty Products, Health Foods Vitamins, Cosmetics, Fitness Equipment, Fitness Products and Services, Home",,,,,none
47542,Tally,2,"meettally.com, adjust.com",United States,US,,,,,,none
8311,TangShop.com,4,tangshop.com,United States,US,"Food & Drink, Health Foods Vitamins, Consumer Electronics/Gadgets, Computers",,,,,none
68450,Tanon,9,tanongoods.com,"Australia, United States, United Kingdom, Canada, New Zealand",US,,,,,,none
54506,Tasting Room by Lot18,10,tastingroom.com,United States,US,"Food & Drink, Flowers, Gifts",,,,,none
72709,Tatapela,4,tatapela.com,United States,US,,,,,,none
60710,Tax Group Center,6,taxgroupcenter.com,United States,US,,,,,,none
8314,Tech Traders Inc.,6,insuladd.com,United States,US,"DIY Home Improvement, Home",,,,,none
3739,Temporary Tattoos,9,temporarytattoos.com,United States,US,"Cosmetics, Fashion & Accessories, Maternity, Other Beauty Products, Health Foods Vitamins, Board Games and Puzzles, Jewellery, Swimwear, Women's Fashion, Plus Size Apparel, Uniforms and Work Apparel, Children's Toys",,,,,none
66007,Tenba,5,tenba.com,United States,US,,,,,,none
72925,TerraVita CBD,5,terravitacbd.com,United States,US,Health Foods Vitamins,,,,,none
65905,Text.Design,5,text.design,"Saint Lucia, Cuba, Chad, Swaziland, Seychelles, Anguilla, Kyrgyzstan, Suriname, Afghanistan, Bahama, Faroe Islands, French Guiana, Taiwan, Argentina, Kiribati, Martinique, Ghana, Turkmenistan, Lesotho, Malawi, Switzerland, United States Virgin Islands, Mali, Sierra Leone, Maldives, Central African Republic, British Virgin Islands, Russian Federation, Albania, American Samoa, Guadeloupe, Palau, Nambia, Hungary, Comoros, Australia, United Arab Emirates, Belize, Nicaragua, Mongolia, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Niue, Kenya, Nauru, Cocos (Keeling) Islands, Sweden, Gabon, Turkey, Singapore, Armenia, Korea, Democratic People's Republic of, Liberia, French Polynesia, Vatican City State (Holy See), Senegal, France, Bulgaria, Togo, Nigeria, Greenland, Fiji, China, Yugoslavia, Angola, Israel, Cape Verde, United States, Azerbaijan, Cyprus, Iceland, Pitcairn, Chile, Wallis & Futuna Islands, Netherlands Antilles, Northern Mariana Islands, Guinea, Botswana, Georgia, Czech Republic, Viet Nam, Estonia, Uzbekistan, South Africa, Norway, Korea, Republic of, Spain, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Luxembourg, Congo, Bhutan, Cambodia, Paraguay, Mauritania, Saudi Arabia, Lithuania, Benin, Tuvalu, Svalbard & Jan Mayen Islands, New Zealand, Thailand, Zimbabwe, Trinidad & Tobago, Zambia, Solomon Islands, Tunisia, Dominican Republic, Belarus, India, Guyana, Canada, Tajikistan, Marshall Islands, Jordan, Puerto Rico, Tonga, Bosnia and Herzegovina, Slovenia, Brazil, Ethiopia, British Indian Ocean Territory, Cook Iislands, Germany, Italy, Bermuda, Kuwait, Niger, Burkina Faso, Uganda, Somalia, Mayotte, Equatorial Guinea, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Madagascar, Sao Tome & Principe, Japan, Uruguay, Nepal, Gambia, Guatemala, Eritrea, Djibouti, Dominica, Belgium, Greece, Rwanda, Iraq, Moldova, Republic of, Haiti, Finland, Egypt, Algeria, Morocco, Pakistan, Mexico, Austria, Barbados, United Kingdom, New Caledonia, Malaysia, Indonesia, Aruba, Philippines, Yemen, San Marino, Norfolk Island, Brunei Darussalam, Gibraltar, Mauritius, Mozambique, Kazakhstan, Myanmar, Liechtenstein, Andorra, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Portugal, Burundi, Costa Rica, Bolivia, Romania, Macau, Bahrain, Antarctica, Lebanon, Micronesia, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Sudan, Poland, Tanzania, United Republic of, Colombia, Ecuador, Cameroon, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Croatia, Oman",US,,,,,,none
8341,TGW Travel Group,7,toursgonewild.com,United States,US,"Rented Holiday Accommodation, Package Holidays, Flights, Travel",,,,,none
9237,ThankSoft,7,thanksoft.com,United States,US,,,,,,none
8320,The Apprentice Corporation,5,theapprenticedoctor.com,United States,US,Education Careers,,,,,none
66774,The Beauty Chef,8,us.thebeautychef.com,United States,US,,,,,,none
70315,The Beer Bong (UK),8,thebeerbong.co.uk,United States,US,"Food & Drink, Garden Furniture, Garden Plants, Gardening Equipment, Console/Computer Gaming, Home",,,,,none
63395,The Car Connection,9,thecarconnection.com,"United States, Canada",US,,,,,,none
38446,The Confident Stitch,10,theconfidentstitch.com,United States,US,"Jewellery, Women's Fashion, Fashion & Accessories, Uniforms and Work Apparel, Men's Fashion, Home",,,,,none
75256,The Crafter's Box,4,thecraftersbox.com,United States,US,Home,,,,,none
74260,The Events Calendar,3,theeventscalendar.com,United States,US,,,,,,none
53497,The Farmer's Dog,6,thefarmersdog.com,United States,US,,,,,,none
67771,The Gong Shop,10,thegongshop.com,United States,US,,,,,,none
11489,"The Great Yoga Wall, Inc.",4,yogawall.com,United States,US,"Fitness Equipment, Fitness Products and Services",,,,,none
8282,The Human Trainer / Astone Fitness Ltd.,7,"thehumantrainer.com, ripcords.com, astonefitness.com",United States,US,"Fitness Equipment, Interests, Fitness Products and Services",,,,,none
8324,The Invisible Armor,3,theinvisiblearmor.net,United States,US,Health Foods Vitamins,,,,,none
10323,The iPage Affiliate Program,8,"ipage.com, melsgourmetcom.ipage.com, shopsite.ipage.com, secure.ipage.com","Saint Lucia, Chad, Swaziland, Anguilla, Seychelles, Serbia, Kyrgyzstan, Suriname, Afghanistan, French Guiana, Bahama, Heard & McDonald Islands, Faroe Islands, Taiwan, Argentina, Kiribati, Ghana, Martinique, Turkmenistan, Lesotho, Malawi, United States Virgin Islands, Sierra Leone, Switzerland, Mali, Maldives, Central African Republic, British Virgin Islands, Russian Federation, Albania, American Samoa, Guadeloupe, Palau, Nambia, Hungary, Lao People's Democratic Republic, Comoros, Australia, United Arab Emirates, St. Helena, Nicaragua, Mongolia, Belize, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Bouvet Island, Niue, Singapore, Nauru, Armenia, Sweden, Gabon, Turkey, Cocos (Keeling) Islands, Kenya, French Polynesia, Vatican City State (Holy See), France, Senegal, Bulgaria, Togo, North Macedonia, Nigeria, Greenland, Fiji, China, Angola, Israel, Cape Verde, United States, Azerbaijan, Iceland, Pitcairn, Cyprus, Chile, Wallis & Futuna Islands, Northern Mariana Islands, Netherlands Antilles, Guinea, Czech Republic, Georgia, Viet Nam, Botswana, Estonia, Uzbekistan, Norway, South Africa, Spain, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Bhutan, Luxembourg, Cambodia, Paraguay, Mauritania, Lithuania, Saudi Arabia, Svalbard & Jan Mayen Islands, Tuvalu, New Zealand, Benin, Thailand, Trinidad & Tobago, Zambia, Solomon Islands, Dominican Republic, St. Pierre & Miquelon, Czechoslovakia (no longer exists), Tunisia, Guyana, India, Canada, East Timor, Puerto Rico, Tajikistan, Jordan, Marshall Islands, Tonga, Bosnia and Herzegovina, Slovenia, Brazil, Ethiopia, British Indian Ocean Territory, Cook Iislands, Germany, Niger, Kuwait, Italy, Bermuda, Burkina Faso, Uganda, Somalia, Equatorial Guinea, Mayotte, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Madagascar, Japan, Sao Tome & Principe, Uruguay, Nepal, Gambia, Guatemala, Guinea-Bissau, Eritrea, Dominica, Djibouti, Belgium, Greece, Rwanda, St. Vincent & the Grenadines, Libyan Arab Jamahiriya, Moldova, Republic of, St. Kitts and Nevis, Haiti, Finland, Egypt, Algeria, Morocco, Pakistan, Mexico, Austria, Barbados, New Caledonia, United Kingdom, Malaysia, Indonesia, Aruba, Mozambique, Philippines, Norfolk Island, United States Minor Outlying Islands, San Marino, Gibraltar, Mauritius, Yemen, Brunei Darussalam, Kazakhstan, Myanmar, Liechtenstein, Andorra, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Burundi, Portugal, Costa Rica, Bolivia, Romania, Macau, Bahrain, Antarctica, Micronesia, Lebanon, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Poland, Tanzania, United Republic of, Colombia, Ecuador, Cameroon, South Georgia and the South Sandwich Islands, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Croatia, Oman",US,"Technology, Web Hosting",,,,,none
8325,The Jerusalem Export House,4,jerusalemexport.com,United States,US,Gifts,,,,,none
71820,The Job Sauce,7,thejobsauce.com,"United States, United Kingdom, Australia, Canada",US,,,,,,none
62735,The Maca Team,8,themacateam.com,"Australia, United Kingdom, Spain, Ireland, Germany, American Samoa, United States, France, Canada",US,"Food & Drink, Health Foods Vitamins",,,,,none
59552,The Neat Company,6,"neat.com, store.neatco.com, store.neat.com, neatco.com","United States, Canada",US,,,,,,none
66050,The New Paper,8,thenewpaper.co,United States,US,,,,,,none
44512,The New Yorker,6,subscribe.newyorker.com,"Canada, United States, United Kingdom",US,,,,,,none
53156,The Paisley Box,4,thepaisleybox.com,United States,US,,,,,,none
14235,The Perfect Rug,2,theperfectrug.com,United States,US,"DIY Home Improvement, Soft Furnishings, Home",,,,,none
76094,The Rug Company UK,8,therugcompany.com,"United States, United Kingdom",US,,,,,,none
6858,The Shaw Academy,7,"join.shawacademy.com, shawacademy.com","South Africa, Australia, Canada, Philippines, Ireland, United States, United Kingdom, Nigeria",US,,,,,,none
8329,The Siceloff Companies,10,walking-canes.net,United States,US,"Fashion & Accessories, Home, Garden Plants, Pet Supplies",,,,,none
45337,The SSL Store,5,thesslstore.com,"Saint Lucia, Chad, Swaziland, Anguilla, Seychelles, Serbia, Kyrgyzstan, Suriname, Afghanistan, French Guiana, Bahama, Heard & McDonald Islands, Faroe Islands, Taiwan, Argentina, Kiribati, Ghana, Martinique, Turkmenistan, Lesotho, Malawi, United States Virgin Islands, Sierra Leone, Switzerland, Mali, Maldives, Central African Republic, British Virgin Islands, Russian Federation, Albania, American Samoa, Guadeloupe, Palau, Nambia, Hungary, Lao People's Democratic Republic, Comoros, Australia, United Arab Emirates, St. Helena, Nicaragua, Mongolia, Belize, Latvia, Grenada, Malta, Western Sahara, Panama, Guam, Bouvet Island, Niue, Singapore, Nauru, Armenia, Sweden, Gabon, Turkey, Cocos (Keeling) Islands, Kenya, Liberia, French Polynesia, Vatican City State (Holy See), France, Senegal, Bulgaria, Togo, North Macedonia, Nigeria, Greenland, Fiji, China, Cote D\'ivoire (Ivory Coast), Angola, Israel, Cape Verde, United States, Azerbaijan, Iceland, Pitcairn, Cyprus, Chile, Wallis & Futuna Islands, Northern Mariana Islands, Netherlands Antilles, Guinea, Czech Republic, Georgia, Viet Nam, Botswana, Estonia, Uzbekistan, Norway, South Africa, Korea, Republic of, Spain, Denmark, El Salvador, Tokelau, Ukraine, Venezuela, Peru, Hong Kong, Bhutan, Congo, Cambodia, Luxembourg, Paraguay, Mauritania, Lithuania, Saudi Arabia, Svalbard & Jan Mayen Islands, Tuvalu, New Zealand, Benin, Thailand, Zimbabwe, Trinidad & Tobago, Zambia, Solomon Islands, Dominican Republic, St. Pierre & Miquelon, Belarus, Czechoslovakia (no longer exists), Tunisia, Guyana, India, Canada, East Timor, Puerto Rico, Tajikistan, Jordan, Marshall Islands, Tonga, Bosnia and Herzegovina, Slovenia, Brazil, Ethiopia, British Indian Ocean Territory, Cook Iislands, Germany, Niger, Kuwait, Italy, Bermuda, Burkina Faso, Uganda, Somalia, Equatorial Guinea, Mayotte, Sri Lanka, Vanuatu, Slovakia, Antigua & Barbuda, Qatar, Ireland, Madagascar, Japan, Sao Tome & Principe, Uruguay, Nepal, Gambia, Guatemala, Guinea-Bissau, Eritrea, Dominica, Djibouti, Belgium, Greece, Rwanda, Iraq, St. Vincent & the Grenadines, Libyan Arab Jamahiriya, Moldova, Republic of, St. Kitts and Nevis, Haiti, Finland, Egypt, Algeria, Morocco, Pakistan, Mexico, Austria, Barbados, New Caledonia, United Kingdom, Malaysia, Indonesia, Aruba, Mozambique, Philippines, Norfolk Island, United States Minor Outlying Islands, San Marino, Gibraltar, Mauritius, Yemen, Brunei Darussalam, Kazakhstan, Myanmar, Liechtenstein, Andorra, Honduras, Jamaica, Cayman Islands, Bangladesh, Turks & Caicos Islands, Monaco, Burundi, Portugal, Costa Rica, Bolivia, Romania, Macau, Bahrain, Antarctica, Micronesia, Lebanon, Netherlands, Falkland Islands (Malvinas), Christmas Island, Montenegro, Poland, Tanzania, United Republic of, Colombia, Ecuador, Cameroon, South Georgia and the South Sandwich Islands, Monserrat, Papua New Guinea, Samoa, French Southern Territories, Croatia, Oman",US,"Software, Technology, Anti-Virus Software",,,,,none
45204,The Supplies Shop,8,suppliesshops.com,United States,US,"Insurance, Business, Office Supplies Stationery, Education Careers",,,,,none
51636,The Trailer Parts Outlet,6,thetrailerpartsoutlet.com,United States,US,,,,,,none
71700,THE YES Affiliate Program,3,theyes.com,United States,US,,,,,,none
65830,TheCuteKid,5,thecutekid.com,United States,US,,,,,,none
8330,TheHairStyler.com,3,thehairstyler.com,United States,US,"Health Foods Vitamins, Gender - Female, Drugstore & Pharmacy, Hair Care",,,,,none
11529,TheHardwareCity.com,7,thehardwarecity.com,United States,US,"DIY Home Improvement, Gender - Male, Home",,,,,none
8331,ThePaintStore.com,8,thepaintstore.com,United States,US,"DIY Home Improvement, Gender - Male, Home",,,,,none
12726,Therapy-G,7,therapyg.com,United States,US,Health Foods Vitamins,,,,,none
60817,Thiessens,2,"thiessens.ca, thiessens.com","United States, Canada",US,,,,,,none
72118,Thimble,4,thimble.com,United States,US,,,,,,none
73852,Think Coffee,10,thinkcoffee.com,United States,US,,,,,,none
56768,This Dog's Life,7,shop.thisdogslife.co,United States,US,Home,,,,,none
49333,threadsmenswear.com,6,threadsmenswear.com,"Australia, United Arab Emirates, Korea, Republic of, Spain, China, Mexico, Japan, Taiwan, United States, Austria, Canada, United Kingdom, Malaysia, Netherlands, Switzerland, Hong Kong, Germany, France",US,Multi-Category Retailers,,,,,none
76036,Thrive International Family of Brands,5,petunia.com,United States,US,,,,,,none
8334,Ticket Distributors.com,10,ticketdistributors.com,United States,US,"Fitness Equipment, Fitness Products and Services",,,,,none
31329,Ticketclub.com,2,ticketclub.com,United States,US,"Tickets, Entertainment, Other Tickets Events, Theatre Tickets, Concert Tickets",,,,,none
75743,TIDAL New York,3,tidalnewyork.com,United States,US,Fashion & Accessories,,,,,none
55381,Tikun,4,tikunhemp.com,United States,US,,,,,,none
20,TimeForMeCatalog,2,timeformecatalog.com,United States,US,,,,,,none
57205,timeisyourlife.shop,4,timeisyourlife.shop,"Finland, Serbia, Moldova, Republic of, Belarus, United States, Austria, Iceland, United Kingdom, Cyprus, Bosnia and Herzegovina, Switzerland, Slovenia, San Marino, Gibraltar, Russian Federation, Germany, Albania, Italy, Czech Republic, Andorra, Liechtenstein, Hungary, Estonia, Norway, Slovakia, Latvia, Spain, Denmark, Malta, Ireland, Portugal, North Macedonia, Romania, Ukraine, Netherlands, Sweden, Turkey, Belgium, Poland, Greece, Luxembourg, France, Bulgaria, Croatia, Lithuania",US,,,,,,none
8335,TimingCube,3,timingcube.com,United States,US,"Personal Finance, Interests, Business Finance",,,,,none
54100,Ting Agent,5,ting.com,United States,US,,,,,,none
49808,tink,4,tink.us,United States,US,"Consumer Electronics/Gadgets, Computers",,,,,none
66042,Tire America,7,tireamerica.com,United States,US,,,,,,none
76074,Tire Kingdom,5,tirekingdom.com,United States,US,,,,,,none
72754,Titan,3,titanvest.com,United States,US,,,,,,none
11761,TNS Diamonds and Watches Inc.,4,tnsdiamonds.com,United States,US,"Fashion & Accessories, Jewellery",,,,,none
69494,Tony's Acoustic Challenge,3,tonypolecastro.com,United States,US,,,,,,none
11759,Tooth Whitening Superstore.Com,7,toothwhiteningsuperstore.com,United States,US,,,,,,none
12509,Toothy Grins Store,6,toothygrinsstore.com,United States,US,"Health Foods Vitamins, Glasses Sunglasses, Swimwear, Women's Fashion, Fashion & Accessories, Women's Shoes, Lingerie Sleepwear",,,,,none
10317,Top Dog Trading,5,topdogtrading.com,United States,US,"Technology, Software, Personal Finance, Business Finance, Console/Computer Gaming",,,,,none
46759,Top Villas (US),2,thetopvillas.com,United States,US,"Hotels, Rented Holiday Accommodation, Package Holidays, Travel",,,,,none
9270,TopByteLabs,6,topbytelabs.com,United States,US,,,,,,none
67431,Tophatter,3,tophatter.com,"Germany, United States, United Kingdom, France, Canada",US,,,,,,none
66594,Topic (US & Canada),6,topic.com,United States,US,,,,,,none
9602,Total Pet Supply,10,totalpetsupply.com,"United States, United Kingdom, Australia, Canada",US,"Home, Pet Supplies",,,,,none
12014,towel.com,8,"towel.com, turkishtowels.com",United States,US,"Men's Shoes, Fashion & Accessories, Bags/Belts/Wallets and Hats, Lingerie Sleepwear, Home, Women's Fashion, Watches, Men's Fashion",,,,,none
8344,Trader Lou,2,traderlou.com,United States,US,"Glasses Sunglasses, Women's Fashion, Fashion & Accessories, Women's Shoes, Watches, Men's Fashion, Home",,,,,none
73502,Transfer Express Inc.,10,transferexpress.com,United States,US,,,,,,none
36376,Transformative Learning PTE LTD,3,products.theayurvedaexperience.com,United States,US,"Hotels, Health Foods Vitamins, Package Holidays, Flights, Travel",,,,,none
40694,TransUnion,6,transunion.com,United States,US,,,,,,none
63533,TransUnion | ShareAble For Hires,10,hires.shareable.com,United States,US,,,,,,none
11681,Traverse Bay Farms,10,traversebayfarms.com,United States,US,"Food & Drink, Health Foods Vitamins, Specialist Food",,,,,none
42902,TREBLAB,4,treblab.com,United States,US,"Technology, Computers, Software, Fitness Equipment, Consumer Electronics/Gadgets, Computer and Laptop Accessories, Fitness Products and Services",,,,,none
